2018-01-06 07:45:24.982172,-1,1.0,25256901.19,25256901.19
2018-01-06 07:45:59.420959,1,1.0,25393288.85,25393288.85
2018-01-06 07:48:10.424248,-1,1.0,25114947.49,25114947.49
2018-01-06 07:49:29.961537,1,1.0,25106877.30,25106877.30
2018-01-06 07:53:17.137091,-1,1.0,25262693.04,25262693.04
2018-01-06 07:56:36.487839,1,1.0,25453644.49,25453644.49
2018-01-06 07:58:47.429024,-1,1.0,25395407.89,25395407.89
2018-01-06 08:00:44.602302,1,1.0,25781318.38,25781318.38
2018-01-06 08:01:29.710033,-1,1.0,25564972.12,25564972.12
2018-01-06 08:02:01.806685,1,1.0,25425070.41,25425070.41
2018-01-06 08:02:19.974878,-1,1.0,25464295.29,25464295.29
2018-01-06 08:02:26.543811,1,1.0,25456361.95,25456361.95
2018-01-06 08:04:07.390734,-1,1.0,25269380.36,25269380.36
2018-01-06 08:05:34.259181,1,1.0,25423494.58,25423494.58
2018-01-06 08:06:49.394111,-1,1.0,25287580.84,25287580.84
2018-01-06 08:08:05.693145,1,1.0,25382803.39,25382803.39
2018-01-06 08:17:00.293444,-1,1.0,25328387.40,25328387.40
2018-01-06 08:17:54.487513,1,1.0,25625039.09,25625039.09
2018-01-06 08:19:03.466292,-1,1.0,25416740.51,25416740.51
2018-01-06 08:21:13.131243,1,1.0,25696792.52,25696792.52
2018-01-06 08:22:10.900643,-1,1.0,25688070.57,25688070.57
2018-01-06 08:22:30.246435,1,1.0,25822352.92,25822352.92
2018-01-06 08:24:35.528973,-1,1.0,25766268.31,25766268.31
2018-01-06 08:26:45.194996,1,1.0,25717776.66,25717776.66
2018-01-06 08:31:16.652395,-1,1.0,25909395.78,25909395.78
2018-01-06 08:33:38.876965,1,1.0,25848017.36,25848017.36
2018-01-06 08:38:04.364555,-1,1.0,25709368.24,25709368.24
2018-01-06 08:45:22.092363,1,1.0,25297167.43,25297167.43
2018-01-06 08:46:46.161683,-1,1.0,25183630.72,25183630.72
2018-01-06 08:47:35.806373,1,1.0,25319721.69,25319721.69
2018-01-06 08:51:19.564473,-1,1.0,25338972.48,25338972.48
2018-01-06 08:54:40.644934,1,1.0,25178140.72,25178140.72
2018-01-06 08:57:39.839632,-1,1.0,25031533.97,25031533.97
2018-01-06 09:02:10.010238,1,1.0,25318476.88,25318476.88
2018-01-06 09:03:17.117751,-1,1.0,25288291.34,25288291.34
2018-01-06 09:05:10.634784,1,1.0,25125647.94,25125647.94
2018-01-06 09:07:23.656711,-1,1.0,24806117.09,24806117.09
2018-01-06 09:07:55.392832,1,1.0,24769699.10,24769699.10
2018-01-06 09:08:45.762577,-1,1.0,25040646.29,25040646.29
2018-01-06 09:09:05.103241,1,1.0,24970745.64,24970745.64
2018-01-06 09:09:11.583839,-1,1.0,24941705.60,24941705.60
2018-01-06 09:09:24.392061,1,1.0,24987215.93,24987215.93
2018-01-06 09:10:55.261598,-1,1.0,25099218.43,25099218.43
2018-01-06 09:16:25.560480,1,1.0,24888164.17,24888164.17
2018-01-06 09:18:44.378462,-1,1.0,24546026.67,24546026.67
2018-01-06 09:19:59.621740,1,1.0,24670465.17,24670465.17
2018-01-06 09:20:32.649205,-1,1.0,24620076.54,24620076.54
2018-01-06 09:21:17.600986,1,1.0,24592205.08,24592205.08
2018-01-06 09:22:09.142105,-1,1.0,24719318.36,24719318.36
2018-01-06 09:27:53.902969,1,1.0,24621564.70,24621564.70
2018-01-06 09:29:35.606870,-1,1.0,24456436.57,24456436.57
2018-01-06 09:30:53.275393,1,1.0,24400017.08,24400017.08
2018-01-06 09:32:21.217664,-1,1.0,24513002.74,24513002.74
2018-01-06 09:35:50.180276,1,1.0,24717010.78,24717010.78
2018-01-06 09:38:14.638243,-1,1.0,24865363.15,24865363.15
2018-01-06 09:39:02.102864,1,1.0,24798225.46,24798225.46
2018-01-06 09:40:11.275944,-1,1.0,24888261.21,24888261.21
2018-01-06 09:43:22.012513,1,1.0,25069574.55,25069574.55
2018-01-06 09:44:48.508364,-1,1.0,24883127.37,24883127.37
2018-01-06 09:46:45.305313,1,1.0,24837517.22,24837517.22
2018-01-06 09:48:56.773752,-1,1.0,24667129.23,24667129.23
2018-01-06 09:50:20.828992,1,1.0,24919774.24,24919774.24
2018-01-06 09:51:18.749352,-1,1.0,25021725.12,25021725.12
2018-01-06 09:51:37.390883,1,1.0,25168092.68,25168092.68
2018-01-06 09:52:01.239195,-1,1.0,24920561.08,24920561.08
2018-01-06 09:52:33.371530,1,1.0,25006888.83,25006888.83
2018-01-06 09:54:31.678251,-1,1.0,24959605.78,24959605.78
2018-01-06 09:58:13.260305,1,1.0,25270285.17,25270285.17
2018-01-06 09:58:40.193723,-1,1.0,25156405.92,25156405.92
2018-01-06 09:59:56.747323,1,1.0,25375052.03,25375052.03
2018-01-06 10:00:33.714027,-1,1.0,25258362.65,25258362.65
2018-01-06 10:06:25.183480,1,1.0,25133930.84,25133930.84
2018-01-06 10:10:18.264379,-1,1.0,25170219.46,25170219.46
2018-01-06 10:11:20.755839,1,1.0,25302384.66,25302384.66
2018-01-06 10:21:29.759039,-1,1.0,25618291.70,25618291.70
2018-01-06 10:22:31.593578,1,1.0,25579105.61,25579105.61
2018-01-06 10:24:18.498314,-1,1.0,25523465.44,25523465.44
2018-01-06 10:26:12.441295,1,1.0,25608430.00,25608430.00
2018-01-06 10:27:19.754468,-1,1.0,25645965.71,25645965.71
2018-01-06 10:33:27.240744,1,1.0,25309374.74,25309374.74
2018-01-06 10:39:53.508818,-1,1.0,25520332.48,25520332.48
2018-01-06 10:40:02.809325,1,1.0,25494444.59,25494444.59
2018-01-06 10:42:59.516750,-1,1.0,25465133.56,25465133.56
2018-01-06 10:53:53.718031,1,1.0,25294265.37,25294265.37
2018-01-06 10:55:22.779454,-1,1.0,25317187.64,25317187.64
2018-01-06 11:20:41.346765,1,1.0,25034103.90,25034103.90
2018-01-06 11:23:07.171391,-1,1.0,24967850.53,24967850.53
2018-01-06 11:25:33.584058,1,1.0,25097558.19,25097558.19
2018-01-06 11:27:06.757217,-1,1.0,25041617.47,25041617.47
2018-01-06 11:39:17.062618,1,1.0,24954047.43,24954047.43
2018-01-06 11:45:00.216825,-1,1.0,24844020.96,24844020.96
2018-01-06 11:51:50.284646,1,1.0,24646139.57,24646139.57
2018-01-06 11:55:30.258881,-1,1.0,24448544.57,24448544.57
2018-01-06 12:00:34.389761,1,1.0,24183428.51,24183428.51
2018-01-06 12:07:55.878559,-1,1.0,24666307.72,24666307.72
2018-01-06 12:11:16.638784,1,1.0,24769815.84,24769815.84
2018-01-06 12:13:12.344992,-1,1.0,24748160.40,24748160.40
2018-01-06 12:14:31.704508,1,1.0,24692270.51,24692270.51
2018-01-06 12:19:29.348119,-1,1.0,24565809.87,24565809.87
2018-01-06 12:24:15.333637,1,1.0,24620991.86,24620991.86
2018-01-06 12:26:43.190307,-1,1.0,24779962.89,24779962.89
2018-01-06 12:28:11.166855,1,1.0,24947356.62,24947356.62
2018-01-06 12:29:30.159055,-1,1.0,24936181.16,24936181.16
2018-01-06 12:31:03.260093,1,1.0,25047635.53,25047635.53
2018-01-06 12:32:52.147635,-1,1.0,25054472.08,25054472.08
2018-01-06 12:35:52.081238,1,1.0,24770926.71,24770926.71
2018-01-06 12:39:32.811226,-1,1.0,24770818.85,24770818.85
2018-01-06 12:45:46.584265,1,1.0,24723666.29,24723666.29
2018-01-06 12:50:40.311873,-1,1.0,24546218.42,24546218.42
2018-01-06 12:59:24.559724,1,1.0,24688957.97,24688957.97
2018-01-06 13:04:18.056507,-1,1.0,24709190.96,24709190.96
2018-01-06 13:19:49.996200,1,1.0,24490448.83,24490448.83
2018-01-06 13:21:06.289889,-1,1.0,24435426.74,24435426.74
2018-01-06 13:31:17.667748,1,1.0,24479301.29,24479301.29
2018-01-06 13:39:21.303792,-1,1.0,24591021.60,24591021.60
2018-01-06 13:52:20.666872,1,1.0,24391866.72,24391866.72
2018-01-06 14:06:58.143331,-1,1.0,24136978.66,24136978.66
2018-01-06 14:12:39.530553,1,1.0,24172967.19,24172967.19
2018-01-06 14:15:33.043560,-1,1.0,24139168.22,24139168.22
2018-01-06 14:16:50.523103,1,1.0,24174888.77,24174888.77
2018-01-06 14:39:24.008115,-1,1.0,24451913.90,24451913.90
2018-01-06 14:51:16.520224,1,1.0,24666202.49,24666202.49
2018-01-06 14:55:36.153854,-1,1.0,24420415.20,24420415.20
2018-01-06 15:15:57.871225,1,1.0,24319866.85,24319866.85
2018-01-06 15:40:40.788342,-1,1.0,24342528.85,24342528.85
2018-01-06 15:47:30.724839,1,1.0,24341971.90,24341971.90
2018-01-06 16:04:33.963911,-1,1.0,24025144.05,24025144.05
2018-01-06 16:06:21.130620,1,1.0,24116765.18,24116765.18
2018-01-06 16:10:19.950079,-1,1.0,23956789.04,23956789.04
2018-01-06 16:12:43.455140,1,1.0,24019939.11,24019939.11
